code,date,mcap,circ_mcap,pe,pb
600535.SH,2017-04-30,451.0987,431.2118,37.0503,5.4467
600535.SH,2017-03-31,431.6501,412.6206,36.6917,5.4201
600535.SH,2017-02-28,412.3096,394.1328,32.6451,5.1635
600535.SH,2017-01-31,432.0823,413.0338,34.2106,5.4111
600535.SH,2016-12-31,448.2894,428.5264,35.4938,5.6141
600535.SH,2016-11-30,446.2365,426.564,35.3313,5.5884
600535.SH,2016-10-31,446.4526,426.7706,35.3484,5.5911
600535.SH,2016-09-30,455.7447,435.653,34.1829,5.9444
600535.SH,2016-08-31,427.8684,409.0057,32.092,5.5808
600535.SH,2016-07-31,443.1032,423.5688,31.4241,6.0759
600535.SH,2016-06-30,386.3782,369.3445,27.4013,5.2981
600535.SH,2016-05-31,393.0771,375.7482,27.8763,5.39
600535.SH,2016-04-30,380.4356,363.6639,26.9798,4.911
600535.SH,2016-03-31,419.5488,401.0528,28.3757,5.6168
600535.SH,2016-02-29,363.4721,347.4483,25.1237,5.0394
600535.SH,2016-01-31,358.9341,343.1103,24.81,4.9765
600570.SH,2020-12-31,1095.2512,1095.2512,105.5693,28.5981
600570.SH,2020-11-30,923.2895,923.2895,88.9942,24.108
600570.SH,2020-10-31,970.3779,970.3779,93.533,25.3376
600570.SH,2020-09-30,1029.3691,1029.3691,95.2052,23.1497
600570.SH,2020-08-31,1163.5347,1163.5347,107.6141,26.167
600570.SH,2020-07-31,1143.5926,1143.5926,117.5218,28.5103
600570.SH,2020-06-30,1124.4857,1124.4857,115.5583,28.0339
600570.SH,2020-05-31,845.7938,845.7938,86.9184,19.063
600570.SH,2020-04-30,824.1089,824.1089,84.6899,18.5743
600570.SH,2020-03-31,705.966,705.966,64.8609,18.5284
600570.SH,2020-02-29,772.5468,772.5468,70.978,20.2758
600570.SH,2020-01-31,712.3108,712.3108,65.4438,18.6949
600570.SH,2019-12-31,624.286,624.286,57.3565,16.3847
600570.SH,2019-11-30,584.7711,584.7711,53.7261,15.3476
600570.SH,2019-10-31,612.4797,612.4797,56.2718,16.0748
600570.SH,2019-09-30,593.7664,593.7664,58.021,16.1173
600570.SH,2019-08-31,596.738,596.738,58.3114,16.198
600570.SH,2019-07-31,570.957,570.957,57.9146,16.7983
600570.SH,2019-06-30,547.3445,547.3445,55.5194,16.1036
600570.SH,2019-05-31,500.6817,500.6817,50.7862,14.7307
600570.SH,2019-04-30,513.0872,513.0872,52.0446,14.2659
600570.SH,2019-03-31,540.9502,540.9502,83.8201,17.003
600570.SH,2019-02-28,533.969,533.969,98.5181,16.771
600570.SH,2019-01-31,385.3251,385.3251,71.093,12.1024
600570.SH,2018-12-31,321.1351,321.1351,59.2499,10.0863
600570.SH,2018-11-30,334.7886,334.7886,61.769,10.5151
600570.SH,2018-10-31,288.7004,288.7004,53.2656,9.0675
600570.SH,2018-09-30,341.0902,341.0902,62.8225,10.6986
600570.SH,2018-08-31,329.5373,329.5373,60.6946,10.3362
600570.SH,2018-07-31,316.0691,316.0691,64.9914,10.6323
600570.SH,2018-06-30,327.1278,327.1278,67.2654,11.0043
600570.SH,2018-05-31,356.4118,356.4118,73.2869,11.9894
600570.SH,2018-04-30,376.1198,376.1198,77.3393,11.9332
600570.SH,2018-03-31,369.3239,369.3239,78.3763,12.0183
600570.SH,2018-02-28,294.9402,294.9402,286.947,10.6543
600570.SH,2018-01-31,318.1079,318.1079,309.4868,11.4912
600570.SH,2017-12-31,286.6616,286.6616,278.8928,10.3553
600570.SH,2017-11-30,290.1213,290.1213,282.2587,10.4803
600570.SH,2017-10-31,315.5749,315.5749,307.0225,11.3997
600570.SH,2017-09-30,315.3278,315.3278,380.5311,12.1524
600570.SH,2017-08-31,317.1812,317.1812,382.7678,12.2239
600570.SH,2017-07-31,261.0227,261.0227,-2338.9753,10.8171
600570.SH,2017-06-30,288.3915,288.3915,-2584.2217,11.9513
600570.SH,2017-05-31,230.9356,230.9356,-2069.3704,9.5703
600570.SH,2017-04-30,240.944,240.944,-2159.0542,9.7358
600570.SH,2017-03-31,261.0227,261.0227,1427.0264,10.8716
600570.SH,2017-02-28,287.6501,287.6501,57.6695,11.7277
600570.SH,2017-01-31,273.4406,273.4406,54.8207,11.1484
600570.SH,2016-12-31,291.2334,291.2334,58.3879,11.8738
600570.SH,2016-11-30,352.6432,352.6432,70.6996,14.3775
600570.SH,2016-10-31,364.6904,364.6904,73.1149,14.8687
600570.SH,2016-09-30,345.6002,345.6002,84.9712,14.3486
600570.SH,2016-08-31,365.8024,365.8024,89.9382,15.1873
600570.SH,2016-07-31,347.1447,347.1447,84.894,14.4101
600570.SH,2016-06-30,412.5085,412.5085,90.7284,17.8868
600570.SH,2016-05-31,377.9114,377.9114,83.119,16.3867
600570.SH,2016-04-30,337.1363,337.1363,74.1508,13.6667
600570.SH,2016-03-31,360.4275,360.4275,79.436,14.8198
600570.SH,2016-02-29,215.058,215.058,55.5703,10.3128
600570.SH,2016-01-31,246.3189,246.3189,63.648,11.8119
600549.SH,2020-12-31,236.9188,236.9188,45.4939,3.2075
600549.SH,2020-11-30,213.2972,213.2972,40.958,2.8877
600549.SH,2020-10-31,188.6914,188.6914,36.2331,2.5546
600549.SH,2020-09-30,188.2696,188.2696,45.178,2.5114
600549.SH,2020-08-31,206.6888,206.6888,49.5979,2.7571
600549.SH,2020-07-31,210.9069,210.9069,50.6958,2.8131
600549.SH,2020-06-30,166.4759,166.4759,46.3744,2.278
600549.SH,2020-05-31,174.7715,174.7715,48.6852,2.3463
600549.SH,2020-04-30,158.3208,158.3208,44.1026,2.1255
600549.SH,2020-03-31,159.305,159.305,100.8832,2.2194
600549.SH,2020-02-29,167.8819,167.8819,106.3147,2.3389
600549.SH,2020-01-31,175.7558,175.7558,111.301,2.4486
600549.SH,2019-12-31,183.3484,183.3484,116.1092,2.5543
600549.SH,2019-11-30,170.2722,170.2722,107.8284,2.3722
600549.SH,2019-10-31,178.5679,178.5679,113.0818,2.4877
600549.SH,2019-09-30,189.5244,188.5508,78.182,2.6386
600549.SH,2019-08-31,183.1645,182.2236,75.5585,2.55
600549.SH,2019-07-31,183.4472,182.5048,75.665,2.554
600549.SH,2019-06-30,202.2441,201.2052,45.6805,2.7988
600549.SH,2019-05-31,216.5185,215.4063,48.9046,2.9964
600549.SH,2019-04-30,188.9591,187.9884,42.6798,2.615
600549.SH,2019-03-31,213.1266,212.0318,42.9787,2.9516
600549.SH,2019-02-28,201.8201,200.7834,40.6986,2.795
600549.SH,2019-01-31,166.4875,165.6322,33.5735,2.3057
600549.SH,2018-12-31,170.7274,169.8504,35.5093,2.3793
600549.SH,2018-11-30,187.1218,186.1605,38.9191,2.6077
600549.SH,2018-10-31,193.199,192.2065,40.1831,2.6924
600549.SH,2018-09-30,202.8095,201.7676,40.6151,2.8808
600549.SH,2018-08-31,192.4923,191.5035,38.5489,2.7343
600549.SH,2018-07-31,214.3986,213.2972,42.9359,3.0454
600549.SH,2018-06-30,214.5399,213.4378,41.478,3.1944
600549.SH,2018-05-31,227.5423,226.3734,43.9918,3.2817
600549.SH,2018-04-30,247.1112,245.8418,47.7751,3.564
600549.SH,2018-03-31,287.2273,285.7519,46.4485,4.1606
600549.SH,2018-02-28,272.1158,270.718,43.5959,3.9598
600549.SH,2018-01-31,271.8984,270.5017,46.759,3.9566
600549.SH,2017-12-31,279.6982,278.3971,48.1004,4.0743
600549.SH,2017-11-30,279.2636,227.8495,48.0257,4.068
600549.SH,2017-10-31,301.4308,245.9356,51.8378,4.3909
600549.SH,2017-09-30,349.1338,284.8562,65.673,5.1444
600549.SH,2017-08-31,374.7782,305.7794,70.4968,5.5223
600549.SH,2017-07-31,331.4218,270.4051,62.0513,4.905
600549.SH,2017-06-30,232.4303,190.5248,90.2586,3.5098
600549.SH,2017-05-31,215.5577,176.6942,83.7065,3.255
600549.SH,2017-04-30,219.7758,180.1518,85.3445,3.3187
600549.SH,2017-03-31,232.8629,190.8794,161.7202,3.5901
600549.SH,2017-02-28,264.9856,217.2106,184.029,4.0854
600549.SH,2017-01-31,236.3239,193.7164,164.1239,3.6435
600549.SH,2016-12-31,238.1626,195.2236,-53.742,3.6179
600549.SH,2016-11-30,288.8884,236.8039,-65.1884,4.3884
600549.SH,2016-10-31,282.399,231.4845,-63.7241,4.2898
600549.SH,2016-09-30,274.7198,225.1898,-43.7393,4.2299
600549.SH,2016-08-31,305.6528,250.5458,-48.6643,4.7062
600549.SH,2016-07-31,290.9434,238.4884,-46.3223,4.4797
600549.SH,2016-06-30,321.3356,263.4011,-48.1859,4.9889
600549.SH,2016-05-31,289.97,237.6905,-43.4825,4.3556
600549.SH,2016-04-30,255.4678,209.4088,-38.3087,3.8374
600549.SH,2016-03-31,206.5806,169.3356,-32.7594,3.0981
600549.SH,2016-02-29,190.2489,155.9484,-30.1695,2.8532
600549.SH,2016-01-31,148.5001,121.7266,-23.5491,2.2271
600547.SH,2020-12-31,959.1142,777.2027,46.6213,4.152
600547.SH,2020-11-30,971.7718,784.4416,47.3338,4.2154
600547.SH,2020-10-31,976.1076,782.4674,47.2147,4.2048
600547.SH,2020-09-30,1045.4666,839.063,62.2491,4.666
600547.SH,2020-08-31,1190.208,953.8995,70.7687,5.3046
600547.SH,2020-07-31,1271.1242,1010.8711,89.6514,5.6134
600547.SH,2020-06-30,1057.2796,860.6859,76.3319,4.7794
600547.SH,2020-05-31,1069.8402,871.9674,77.3324,4.8421
600547.SH,2020-04-30,1048.5866,797.1086,75.644,4.7363
600547.SH,2020-03-31,977.8336,754.2769,82.5462,4.605
600547.SH,2020-02-29,967.2207,745.0516,99.8805,4.731
600547.SH,2020-01-31,928.1357,713.2024,95.6108,4.5288
600547.SH,2019-12-31,930.9994,716.4971,96.0525,4.5497
600547.SH,2019-11-30,854.6589,660.9258,88.6027,4.1968
600547.SH,2019-10-31,909.1914,698.0466,93.579,4.4325
600547.SH,2019-09-30,968.6516,688.679,113.1642,4.7595
600547.SH,2019-08-31,1125.6902,810.4019,133.1657,5.6007
600547.SH,2019-07-31,850.2796,611.5172,110.9777,4.5326
600547.SH,2019-06-30,829.8756,597.5828,101.8799,4.1611
600547.SH,2019-05-31,633.5399,451.2716,76.9358,3.1423
600547.SH,2019-04-30,593.5841,423.4028,72.1845,2.9482
600547.SH,2019-03-31,634.44,451.1264,78.5759,3.1827
600547.SH,2019-02-28,669.7549,473.1892,71.2601,3.3409
600547.SH,2019-01-31,632.4389,445.3204,67.0632,3.1442
600547.SH,2018-12-31,621.4429,439.079,66.1233,3.1001
600547.SH,2018-11-30,556.4716,392.6309,59.1284,2.7721
600547.SH,2018-10-31,542.3441,381.7447,57.489,2.6953
600547.SH,2018-09-30,481.9728,343.5702,45.6982,2.4509
600547.SH,2018-08-31,419.7089,328.0392,37.0875,2.4892
600547.SH,2018-07-31,454.2513,355.0371,39.2678,2.7377
600547.SH,2018-06-30,444.2228,347.199,38.4009,2.6773
600547.SH,2018-05-31,526.4932,411.5005,45.5127,3.1731
600547.SH,2018-04-30,518.5076,405.259,44.8224,3.111
600547.SH,2018-03-31,539.3073,421.5158,47.4148,3.334
600547.SH,2018-02-28,481.7366,376.5193,33.1177,2.9781
600547.SH,2018-01-31,590.1924,461.2869,40.5736,3.6388
600547.SH,2017-12-31,579.0496,452.5779,39.8076,3.5701
600547.SH,2017-11-30,559.5499,437.3372,38.4671,3.4498
600547.SH,2017-10-31,548.0358,428.3379,37.6755,3.3788
600547.SH,2017-09-30,583.6924,447.2717,43.0261,3.6587
600547.SH,2017-08-31,606.1636,464.4908,44.6826,3.7996
600547.SH,2017-07-31,592.7923,454.2447,42.372,3.785
600547.SH,2017-06-30,537.2645,411.6948,38.403,3.4304
600547.SH,2017-05-31,530.2074,406.2872,37.8985,3.3457
600547.SH,2017-04-30,670.7913,514.0138,47.9473,4.2328
600547.SH,2017-03-31,664.4771,509.1753,51.3992,4.2816
600547.SH,2017-02-28,688.4339,527.5329,65.9762,4.2087
600547.SH,2017-01-31,687.5054,526.8214,65.8872,4.203
600547.SH,2016-12-31,678.0341,519.5637,64.9795,4.1451
600547.SH,2016-11-30,708.3051,542.7598,67.8805,4.3302
600547.SH,2016-10-31,756.2188,579.4751,72.4724,4.6231
600547.SH,2016-09-30,543.4714,543.4714,49.7283,5.3969
600547.SH,2016-08-31,593.9904,593.9904,54.3508,5.8986
600547.SH,2016-07-31,651.9095,651.9095,74.3605,6.6964
600547.SH,2016-06-30,553.7175,553.7175,63.1602,5.6877
600547.SH,2016-05-31,421.2294,421.2294,48.0478,4.2645
600547.SH,2016-04-30,433.8948,433.8948,49.4925,4.3927
600547.SH,2016-03-31,374.1257,374.1257,63.7323,3.8749
600547.SH,2016-02-29,359.4681,359.4681,69.5575,3.8491
600547.SH,2016-01-31,237.5108,237.5108,45.9586,2.5432
600583.SH,2020-12-31,198.5188,198.5188,26.7298,0.8807
600583.SH,2020-11-30,206.4773,206.4773,27.8013,0.916
600583.SH,2020-10-31,187.0233,187.0233,25.1819,0.8297
600583.SH,2020-09-30,199.4031,199.4031,40.0018,0.8994
600583.SH,2020-08-31,217.5307,217.5307,43.6383,0.9812
600583.SH,2020-07-31,212.6672,212.6672,-1348.464,0.9634
600583.SH,2020-06-30,201.1716,201.1716,-1275.5741,0.9113
600583.SH,2020-05-31,202.498,202.498,-1283.9845,0.9064
600583.SH,2020-04-30,218.8571,218.8571,-1387.7124,0.9796
600583.SH,2020-03-31,216.2042,216.2042,774.183,0.9541
600583.SH,2020-02-29,256.8807,256.8807,-61.7884,1.1656
600583.SH,2020-01-31,317.8954,317.8954,-76.4645,1.4425
600583.SH,2019-12-31,326.296,326.296,-78.4851,1.4806
600583.SH,2019-11-30,308.6106,308.6106,-74.2312,1.4003
600583.SH,2019-10-31,266.6077,266.6077,-64.1281,1.2097
600583.SH,2019-09-30,238.311,238.311,-52.7344,1.0835
600583.SH,2019-08-31,236.1003,236.1003,-52.2452,1.0734
600583.SH,2019-07-31,238.7532,238.7532,133.3564,1.0643
600583.SH,2019-06-30,247.5959,247.5959,138.2956,1.1037
600583.SH,2019-05-31,256.4386,256.4386,143.2347,1.132
600583.SH,2019-04-30,253.3436,253.3436,141.506,1.1183
600583.SH,2019-03-31,284.7352,284.7352,356.9095,1.2438
600583.SH,2019-02-28,268.3762,268.3762,544.4342,1.1838
600583.SH,2019-01-31,231.679,231.679,469.9893,1.0219
600583.SH,2018-12-31,216.6464,216.6464,439.4938,0.9556
600583.SH,2018-11-30,233.0054,233.0054,472.6801,1.0278
600583.SH,2018-10-31,246.7116,246.7116,500.4848,1.0882
600583.SH,2018-09-30,298.8836,298.8836,274.7224,1.3197
600583.SH,2018-08-31,265.2813,265.2813,243.8365,1.1714
600583.SH,2018-07-31,235.6582,235.6582,78.2753,1.047
600583.SH,2018-06-30,232.5633,232.5633,77.2473,1.0333
600583.SH,2018-05-31,264.8392,264.8392,87.9679,1.1652
600583.SH,2018-04-30,258.2071,258.2071,85.765,1.136
600583.SH,2018-03-31,273.2397,273.2397,55.6433,1.182
600583.SH,2018-02-28,287.3881,287.3881,57.5267,1.2515
600583.SH,2018-01-31,309.4948,309.4948,61.9518,1.3478
600583.SH,2017-12-31,271.9133,271.9133,54.4291,1.1841
600583.SH,2017-11-30,268.3762,268.3762,53.7211,1.1687
600583.SH,2017-10-31,273.6819,273.6819,54.7831,1.1918
600583.SH,2017-09-30,272.3555,272.3555,42.2279,1.1915
600583.SH,2017-08-31,282.9667,282.9667,43.8731,1.238
600583.SH,2017-07-31,281.6403,281.6403,43.5279,1.25
600583.SH,2017-06-30,275.8925,275.8925,42.6396,1.2245
600583.SH,2017-05-31,281.6403,281.6403,43.5279,1.226
600583.SH,2017-04-30,306.842,306.842,47.4229,1.3357
600583.SH,2017-03-31,337.3494,337.3494,25.648,1.4569
600583.SH,2017-02-28,356.8033,356.8033,14.0372,1.5522
600583.SH,2017-01-31,351.4977,351.4977,13.8284,1.5292
600583.SH,2016-12-31,326.296,326.296,12.837,1.4195
600583.SH,2016-11-30,324.9696,324.9696,12.7848,1.4138
600583.SH,2016-10-31,314.3583,314.3583,12.3673,1.3676
600583.SH,2016-09-30,302.4207,276.9526,11.1,1.3298
600583.SH,2016-08-31,317.0111,290.3143,11.6356,1.394
600583.SH,2016-07-31,325.4117,298.0074,8.8624,1.4185
600583.SH,2016-06-30,305.5156,279.7869,8.3205,1.3317
600583.SH,2016-05-31,319.2218,292.3388,8.6938,1.3609
600583.SH,2016-04-30,325.8538,298.4123,8.8744,1.3892
600583.SH,2016-03-31,317.0111,290.3143,9.2967,1.3797
600583.SH,2016-02-29,283.851,259.9467,7.7549,1.3178
600583.SH,2016-01-31,274.124,251.0389,7.4892,1.2726
600585.SH,2020-12-31,2595.6841,2064.6465,7.9299,1.8053
600585.SH,2020-11-30,2806.886,2259.832,8.6795,1.976
600585.SH,2020-10-31,2578.3722,2033.4488,7.8101,1.778
600585.SH,2020-09-30,2818.9134,2210.2356,8.5122,2.0481
600585.SH,2020-08-31,3082.747,2436.2188,9.3825,2.2575
600585.SH,2020-07-31,3142.3927,2456.6173,10.0381,2.4716
600585.SH,2020-06-30,2735.9123,2116.2426,8.6473,2.1292
600585.SH,2020-05-31,2965.8125,2271.8311,9.283,2.1154
600585.SH,2020-04-30,3121.3895,2398.2217,9.7995,2.2331
600585.SH,2020-03-31,2843.275,2203.8361,8.6921,2.1257
600585.SH,2020-02-29,2861.6908,2194.2368,8.8328,2.2782
600585.SH,2020-01-31,2496.6859,1919.8572,7.7283,1.9933
600585.SH,2019-12-31,2853.0774,2191.837,8.8231,2.2757
600585.SH,2019-11-30,2415.9807,1831.8638,7.3741,1.902
600585.SH,2019-10-31,2235.4267,1686.2746,6.788,1.7508
600585.SH,2019-09-30,2199.1604,1653.477,6.8179,1.8406
600585.SH,2019-08-31,2095.3837,1577.0827,6.5029,1.7556
600585.SH,2019-07-31,2104.2063,1581.0824,6.732,1.9068
600585.SH,2019-06-30,2219.476,1659.8766,7.0674,2.0019
600585.SH,2019-05-31,2105.1553,1581.8824,6.7354,1.764
600585.SH,2019-04-30,2131.3364,1597.8812,6.8035,1.7818
600585.SH,2019-03-31,2061.6253,1527.0864,6.7863,1.7955
600585.SH,2019-02-28,1915.2348,1417.8946,7.0196,1.8126
600585.SH,2019-01-31,1769.5975,1298.7034,6.4295,1.6602
600585.SH,2018-12-31,1603.8225,1171.1129,5.7979,1.4971
600585.SH,2018-11-30,1743.1062,1272.3054,6.2989,1.6265
600585.SH,2018-10-31,1776.3382,1309.1027,6.481,1.6735
600585.SH,2018-09-30,2011.8336,1471.4906,8.8298,2.0326
600585.SH,2018-08-31,2025.2244,1485.0896,8.9114,2.0514
600585.SH,2018-07-31,2108.2715,1541.0854,11.0491,2.3268
600585.SH,2018-06-30,1832.1622,1339.1004,9.6009,2.0219
600585.SH,2018-05-31,1880.5486,1369.4982,9.8189,1.928
600585.SH,2018-04-30,1876.1407,1357.4991,9.7328,1.9111
600585.SH,2018-03-31,1733.1065,1286.7043,10.7526,1.9068
600585.SH,2018-02-28,1741.5267,1300.7033,13.9314,2.0662
600585.SH,2018-01-31,1830.7617,1377.0976,14.7496,2.1876
600585.SH,2017-12-31,1572.3459,1173.1128,12.5648,1.8635
600585.SH,2017-11-30,1664.8929,1252.7068,13.4173,1.99
600585.SH,2017-10-31,1413.6812,1044.7223,11.1897,1.6596
600585.SH,2017-09-30,1342.6897,998.7257,11.1274,1.6462
600585.SH,2017-08-31,1259.2546,939.1302,10.4634,1.5479
600585.SH,2017-07-31,1294.3238,970.7278,13.4985,1.6873
600585.SH,2017-06-30,1215.3705,909.1324,12.642,1.5803
600585.SH,2017-05-31,1149.0215,853.1366,11.8633,1.4331
600585.SH,2017-04-30,1161.6492,847.9369,11.791,1.4244
600585.SH,2017-03-31,1134.1341,829.5383,12.8849,1.4347
600585.SH,2017-02-28,1130.5348,819.1391,14.7018,1.4687
600585.SH,2017-01-31,1086.1246,797.1407,14.3069,1.4293
600585.SH,2016-12-31,923.6382,678.3496,12.1749,1.2163
600585.SH,2016-11-30,984.6116,725.546,13.022,1.3009
600585.SH,2016-10-31,925.2682,681.5493,12.2323,1.222
600585.SH,2016-09-30,911.7197,673.9499,14.4816,1.2486
600585.SH,2016-08-31,925.5066,681.1493,14.6363,1.2619
600585.SH,2016-07-31,860.3374,633.5529,12.064,1.2118
600585.SH,2016-06-30,788.3745,581.5568,11.0739,1.1124
600585.SH,2016-05-31,816.0612,609.1547,11.5994,1.1281
600585.SH,2016-04-30,869.1045,646.7519,12.3154,1.1977
600585.SH,2016-03-31,900.7912,675.5498,11.908,1.2697
600585.SH,2016-02-29,732.4842,563.5581,8.368,1.0914
600585.SH,2016-01-31,692.0364,526.3609,7.8157,1.0194
600578.SH,2020-12-31,203.7514,203.7514,13.2779,0.8488
600578.SH,2020-11-30,207.1247,207.1247,13.4978,0.8628
600578.SH,2020-10-31,199.0287,199.0287,12.9702,0.8291
600578.SH,2020-09-30,204.4261,204.4261,13.4601,0.8668
600578.SH,2020-08-31,216.5702,216.5702,14.2597,0.9183
600578.SH,2020-07-31,214.5462,214.5462,15.3481,0.8899
600578.SH,2020-06-30,197.6793,197.6793,14.1415,0.82
600578.SH,2020-05-31,196.33,196.33,14.045,0.8144
600578.SH,2020-04-30,194.9806,194.9806,13.9485,0.8088
600578.SH,2020-03-31,184.8605,184.8605,13.1915,0.7919
600578.SH,2020-02-29,183.5112,183.5112,13.0952,0.7861
600578.SH,2020-01-31,197.0046,155.7827,14.0581,0.8439
600578.SH,2019-12-31,210.4981,166.4528,15.021,0.9017
600578.SH,2019-11-30,205.1007,162.1847,14.6359,0.8786
600578.SH,2019-10-31,205.7754,162.7182,14.684,0.8815
600578.SH,2019-09-30,203.0767,160.5842,16.0652,0.8861
600578.SH,2019-08-31,207.7994,164.3187,16.4389,0.9067
600578.SH,2019-07-31,217.9195,172.3213,18.4855,0.9333
600578.SH,2019-06-30,218.5942,172.8548,18.5428,0.9362
600578.SH,2019-05-31,209.8234,165.9193,17.7988,0.8987
600578.SH,2019-04-30,230.0636,181.9243,19.5157,0.9853
600578.SH,2019-03-31,226.0156,178.7233,24.9083,0.9992
600578.SH,2019-02-28,217.9195,172.3213,24.016,0.9634
600578.SH,2019-01-31,191.6073,151.5147,21.1163,0.8471
600578.SH,2018-12-31,197.6793,156.3162,21.7854,0.8739
600578.SH,2018-11-30,205.7754,162.7182,22.6777,0.9097
600578.SH,2018-10-31,210.4981,166.4528,23.1982,0.9306
600578.SH,2018-09-30,215.2208,170.1873,27.6349,0.9638
600578.SH,2018-08-31,209.1488,165.3858,26.8553,0.9366
600578.SH,2018-07-31,227.365,179.7903,31.1761,1.0071
600578.SH,2018-06-30,210.4981,166.4528,28.8633,0.9324
600578.SH,2018-05-31,244.2318,193.1279,33.4889,1.0818
600578.SH,2018-04-30,230.7383,182.4578,31.6387,1.022
600578.SH,2018-03-31,234.1117,160.221,29.4418,1.0585
600578.SH,2018-02-28,228.7143,156.5272,28.763,1.0341
600578.SH,2018-01-31,246.2558,168.5322,30.969,1.1134
600578.SH,2017-12-31,249.6292,170.8409,31.3932,1.1286
600578.SH,2017-11-30,251.6532,172.2261,31.6478,1.1378
600578.SH,2017-10-31,269.8694,184.6928,33.9386,1.2202
600578.SH,2017-09-30,277.2908,189.7719,25.9123,1.2629
600578.SH,2017-08-31,290.1096,198.5448,27.1102,1.3212
600578.SH,2017-07-31,296.1816,202.7004,22.7085,1.2639
600578.SH,2017-06-30,289.4349,198.0831,22.1913,1.2351
600578.SH,2017-05-31,286.7362,196.2361,21.9844,1.2236
600578.SH,2017-04-30,310.3498,212.3968,23.7948,1.2607
600578.SH,2017-03-31,267.689,205.0091,14.8619,1.2351
600578.SH,2017-02-28,264.6745,202.7004,14.6945,1.2212
600578.SH,2017-01-31,197.6213,197.6213,10.9718,1.2212
600578.SH,2016-12-31,193.9275,193.9275,10.7667,1.1984
600578.SH,2016-11-30,206.856,206.856,11.4845,1.2783
600578.SH,2016-10-31,198.5448,198.5448,11.0231,1.2269
600578.SH,2016-09-30,194.3892,194.3892,9.7078,1.1661
600578.SH,2016-08-31,201.7769,201.7769,10.0767,1.31
600578.SH,2016-07-31,210.0881,210.0881,8.4179,1.2868
600578.SH,2016-06-30,197.6213,197.6213,7.9183,1.2105
600578.SH,2016-05-31,202.7004,202.7004,8.1218,1.2416
600578.SH,2016-04-30,218.861,218.861,8.7694,1.3405
600578.SH,2016-03-31,226.2487,226.2487,8.6215,1.414
600578.SH,2016-02-29,213.3202,213.3202,9.1373,1.3939
600578.SH,2016-01-31,280.2714,280.2714,12.0051,1.8314
600588.SH,2020-12-31,1434.7461,1434.7461,199.1509,22.3781
600588.SH,2020-11-30,1429.0755,1429.0755,198.3638,22.3085
600588.SH,2020-10-31,1411.0895,1411.0895,195.8672,22.0278
600588.SH,2020-09-30,1249.5418,1249.5418,172.0632,20.0855
600588.SH,2020-08-31,1361.5391,1361.5391,187.4853,21.8858
600588.SH,2020-07-31,1527.5487,1527.5487,177.0117,24.1889
600588.SH,2020-06-30,1432.6861,1432.6861,166.0191,22.6868
600588.SH,2020-05-31,1133.8037,1133.8037,131.3847,17.9539
600588.SH,2020-04-30,1161.5224,1161.5224,134.5968,16.6859
600588.SH,2020-03-31,1013.2851,1013.2851,85.6546,14.1179
600588.SH,2020-02-29,1153.5321,1153.5321,127.0006,18.0474
600588.SH,2020-01-31,815.2692,815.2692,89.7588,12.7552
600588.SH,2019-12-31,711.1071,711.1071,78.2908,11.1255
600588.SH,2019-11-30,694.9709,694.9709,76.5143,10.873
600588.SH,2019-10-31,735.15,735.15,80.9379,11.7938
600588.SH,2019-09-30,767.9669,767.9669,79.1022,12.2593
600588.SH,2019-08-31,797.3034,797.3034,82.124,12.7276
600588.SH,2019-07-31,714.7637,714.7637,89.0912,12.2716
