code,report_date,revenue,ocf,roe,net_profit,total_assets,total_liabilities
002146.SZ,Q4 FY2019,320.7271,77.6274,10.9141,47.5551,2545.9473,2099.2234
002146.SZ,Q1 FY2020,82.0767,-49.1761,2.1371,8.3498,2545.621,2095.8421
002146.SZ,Q2 FY2020,179.4625,10.1614,4.9824,20.5687,2605.1099,2155.5789
002146.SZ,Q3 FY2020,175.0761,-37.151,3.4711,14.4467,2747.0495,2265.1502
002146.SZ,Q4 FY2020,278.4979,89.8323,6.9429,34.3739,2886.1087,2368.4951
002195.SZ,Q1 FY2016,3.7711,-1.1438,1.7619,0.9365,64.84,2.9676
002195.SZ,Q2 FY2016,4.1935,0.1672,2.2321,1.3841,65.5605,3.2958
002195.SZ,Q3 FY2016,4.5483,1.927,2.1328,1.3426,69.2234,5.5383
002195.SZ,Q4 FY2016,4.903,-0.0602,4.135,2.6852,73.6125,7.1411
002195.SZ,Q1 FY2017,4.205,-0.8567,3.1245,2.0982,77.3842,8.7951
002195.SZ,Q2 FY2017,6.4558,-11.6307,3.5235,2.425,79.9523,7.9637
002195.SZ,Q3 FY2017,8.9869,4.1471,3.6044,2.6489,84.9733,10.183
002195.SZ,Q4 FY2017,12.3542,9.9931,3.1511,2.361,91.7218,13.8548
002195.SZ,Q1 FY2018,4.3915,-3.3152,2.7928,2.169,95.7737,15.3815
002195.SZ,Q2 FY2018,8.7862,-3.8524,4.9449,3.9687,106.3018,24.2235
002195.SZ,Q3 FY2018,11.2524,-0.5154,5.4788,4.6007,112.7149,25.6484
002195.SZ,Q4 FY2018,13.309,5.8974,3.1808,2.9467,117.7575,24.4558
002195.SZ,Q1 FY2019,13.029,11.6834,4.6258,4.8518,120.2978,21.835
002195.SZ,Q2 FY2019,4.9694,3.3499,2.0833,2.1543,116.0284,16.2691
002195.SZ,Q3 FY2019,3.9094,3.5798,0.8604,0.9605,112.6361,11.7675
002195.SZ,Q4 FY2019,2.4999,-2.0473,0.2724,-0.2679,113.8391,11.9892
002195.SZ,Q1 FY2020,3.484,2.0928,1.001,1.023,114.2902,11.5015
002195.SZ,Q2 FY2020,3.0393,1.0915,1.044,1.0723,108.8164,5.8976
002195.SZ,Q3 FY2020,2.9123,6.5917,0.9574,0.9875,110.2258,6.6393
002195.SZ,Q4 FY2020,2.8224,-1.6931,-12.537,-12.2128,99.0816,7.6303
002153.SZ,Q1 FY2016,4.2721,-0.487,1.2489,0.6028,55.5029,7.6154
002153.SZ,Q2 FY2016,6.2159,0.7856,2.5097,1.1989,56.4641,7.7508
002153.SZ,Q3 FY2016,5.9806,1.8151,1.8552,0.9468,59.0272,9.2992
002153.SZ,Q4 FY2016,10.1574,4.0187,2.5384,1.3095,60.5727,9.2945
002153.SZ,Q1 FY2017,5.4851,-0.3986,1.2585,0.6189,61.4861,10.6954
002153.SZ,Q2 FY2017,6.7167,0.6325,2.3669,1.2096,61.3867,9.8107
002153.SZ,Q3 FY2017,7.4459,0.4786,1.8729,0.9801,62.493,10.1598
002153.SZ,Q4 FY2017,9.9642,4.4181,2.6971,1.441,67.8752,13.8679
002153.SZ,Q1 FY2018,5.3108,-0.8748,1.2659,0.689,71.3018,16.7063
002153.SZ,Q2 FY2018,7.2464,1.7503,2.0473,1.394,97.5382,12.0662
002153.SZ,Q3 FY2018,7.3479,1.8786,1.364,1.2692,100.6719,12.2017
002153.SZ,Q4 FY2018,11.0702,2.2393,1.7728,2.0744,102.2826,13.3594
002153.SZ,Q1 FY2019,7.0131,-1.398,0.8751,0.7505,103.4475,13.4017
002153.SZ,Q2 FY2019,8.1511,2.7219,1.6178,1.6326,109.8021,19.2963
002153.SZ,Q3 FY2019,9.2048,-1.1506,1.337,1.2529,107.0456,14.5808
002153.SZ,Q4 FY2019,12.2565,5.1074,0.5388,1.0158,109.0682,15.8547
002153.SZ,Q1 FY2020,5.9991,-2.3885,0.4401,0.3173,107.4047,14.1149
002153.SZ,Q2 FY2020,7.6577,1.7084,0.2325,0.3372,107.2378,13.8575
002153.SZ,Q3 FY2020,8.7142,0.0323,0.3476,0.5029,107.3015,13.3383
002153.SZ,Q4 FY2020,10.8022,2.6872,-1.8213,-1.0467,105.9281,14.3024
002202.SZ,Q1 FY2016,39.8356,-27.8898,2.1868,3.8611,522.9693,345.3423
002202.SZ,Q2 FY2016,69.371,6.8776,6.1488,11.2041,594.5398,407.7888
002202.SZ,Q3 FY2016,60.441,10.344,3.7213,6.9807,614.9863,416.5474
002202.SZ,Q4 FY2016,94.3108,41.6937,4.4103,9.0113,644.3717,437.3837
002202.SZ,Q1 FY2017,35.8389,-22.4325,0.9003,2.0817,618.1265,409.7104
002202.SZ,Q2 FY2017,62.5563,6.9172,4.6754,9.7928,649.5394,436.381
002202.SZ,Q3 FY2017,71.6723,5.2708,5.5052,11.6813,678.2536,454.0622
002202.SZ,Q4 FY2017,81.227,40.479,3.4197,7.9322,727.8784,493.1284
002202.SZ,Q1 FY2018,38.5969,-15.7887,1.0528,2.8391,713.1609,476.0743
002202.SZ,Q2 FY2018,71.6999,-11.0229,5.6282,13.21,748.2093,509.3876
002202.SZ,Q3 FY2018,67.8596,16.2937,3.8016,8.9301,829.7491,574.8524
002202.SZ,Q4 FY2018,109.1498,41.7715,3.273,7.8468,813.6405,548.8893
002202.SZ,Q1 FY2019,53.9575,-21.0385,0.915,2.6152,869.3189,603.8351
002202.SZ,Q2 FY2019,103.3755,-10.6885,3.5066,9.5079,967.9336,657.1749
002202.SZ,Q3 FY2019,90.0169,35.8829,1.3695,3.9406,1030.4672,716.6953
002202.SZ,Q4 FY2019,135.0957,55.132,2.0464,6.2339,1030.5708,708.3284
002202.SZ,Q1 FY2020,54.673,2.2733,2.8795,9.1468,1020.9933,690.4861
002202.SZ,Q2 FY2020,139.5801,14.4132,1.209,3.7474,1025.5827,696.3549
002202.SZ,Q3 FY2020,176.0616,6.5157,2.4606,8.0312,1090.1971,742.4092
002202.SZ,Q4 FY2020,192.3364,30.5721,2.6556,8.7294,1091.3818,741.6489
002230.SZ,Q1 FY2016,6.3289,-1.8214,1.1155,0.6132,86.2332,19.7484
002230.SZ,Q2 FY2016,8.2922,-2.7457,2.8955,1.8687,92.7578,26.1563
002230.SZ,Q3 FY2016,6.7917,1.0662,0.3481,0.2173,93.6038,26.5273
002230.SZ,Q4 FY2016,11.7919,6.494,3.0485,2.2685,104.1394,31.9517
002230.SZ,Q1 FY2017,8.5622,-4.8368,1.0196,0.647,105.8155,29.7747
002230.SZ,Q2 FY2017,12.4614,-2.4747,0.4263,0.364,116.8624,33.3422
002230.SZ,Q3 FY2017,12.8436,0.8374,0.7465,0.7127,122.2074,37.6928
002230.SZ,Q4 FY2017,20.5797,10.1014,3.3303,3.0681,133.4034,53.8782
002230.SZ,Q1 FY2018,13.9777,-6.3182,1.0551,0.8981,131.1807,50.4438
002230.SZ,Q2 FY2018,18.1222,-1.9122,0.6325,0.4525,133.4686,56.1507
002230.SZ,Q3 FY2018,20.7334,1.2958,1.1633,1.0615,139.6497,61.0221
002230.SZ,Q4 FY2018,26.3389,18.416,4.13,3.7677,153.0258,70.9083
002230.SZ,Q1 FY2019,19.5837,-5.3432,1.2624,1.2484,152.6026,68.3047
002230.SZ,Q2 FY2019,22.698,-2.1248,1.046,1.2503,159.6288,70.5579
002230.SZ,Q3 FY2019,23.4493,3.0229,1.8619,2.2721,192.0489,76.5428
002230.SZ,Q4 FY2019,35.0559,19.7599,3.9389,4.66,201.0084,83.66
002230.SZ,Q1 FY2020,14.0882,-7.8401,-1.1569,-1.2488,195.0245,78.5153
002230.SZ,Q2 FY2020,29.4038,-2.5126,3.3844,4.1059,209.362,88.6324
002230.SZ,Q3 FY2020,29.3487,6.5038,2.4936,3.3454,224.9356,100.6927
002230.SZ,Q4 FY2020,57.4058,26.5565,6.5564,8.2153,248.3609,118.6428
002292.SZ,Q1 FY2016,6.5421,2.9547,2.139,75.4668,75.8917,30.5013
002292.SZ,Q2 FY2016,8.6339,286.0316,4.6944,206.4224,79.0159,32.4638
002292.SZ,Q3 FY2016,9.8403,29.4488,3.1426,143.6877,80.7542,32.6489
002292.SZ,Q4 FY2016,8.5903,-132.4841,1.2752,51.5974,83.6621,34.7598
002292.SZ,Q1 FY2017,8.8362,-94.0738,0.9495,41.0202,82.4215,33.1697
002292.SZ,Q2 FY2017,8.9505,213.8961,1.8472,82.3617,87.0168,37.5644
002292.SZ,Q3 FY2017,8.6674,-35.4754,3.6619,183.7616,85.9855,34.9184
002292.SZ,Q4 FY2017,9.9705,67.5477,-4.6098,-238.5888,83.6394,34.532
002292.SZ,Q1 FY2018,7.3934,-2.4236,0.9081,39.004,93.5744,37.6408
002292.SZ,Q2 FY2018,6.555,-97.0558,1.0226,56.2271,85.8308,28.5632
002292.SZ,Q3 FY2018,7.3447,36.3487,-0.5413,-30.2917,85.369,27.7058
002292.SZ,Q4 FY2018,7.1048,136.4159,-35.6634,-1756.6397,66.8681,26.8666
002292.SZ,Q1 FY2019,6.701,79.25,1.5027,59.3563,63.8213,23.5965
002292.SZ,Q2 FY2019,6.8957,78.0987,1.2978,52.1634,61.5255,20.4264
002292.SZ,Q3 FY2019,6.9226,40.4526,0.1905,1.5833,61.3999,20.3345
002292.SZ,Q4 FY2019,6.75,83.0808,0.0397,-9.043,62.4409,21.4997
002292.SZ,Q1 FY2020,4.976,3.1957,-0.9761,-39.7617,60.8384,20.0044
002292.SZ,Q2 FY2020,5.9051,26.3216,-0.2669,-5.2315,61.5184,21.643
002292.SZ,Q3 FY2020,6.7372,4.708,0.0919,3.3717,60.0248,21.0861
002292.SZ,Q4 FY2020,6.0637,90.4919,-11.4013,-408.4153,54.984,22.5355
002252.SZ,Q1 FY2016,4.8688,1.5077,2.8871,3.2202,118.168,7.7614
002252.SZ,Q2 FY2016,5.5175,1.5696,3.035,3.4827,123.9243,11.3702
002252.SZ,Q3 FY2016,5.7814,1.7503,5.0975,5.9544,130.4472,11.8945
002252.SZ,Q4 FY2016,7.0949,1.5546,3.2345,3.8468,132.2563,14.9531
002252.SZ,Q1 FY2017,4.0176,-1.3794,1.8767,2.21,139.5709,19.6242
002252.SZ,Q2 FY2017,4.656,1.8829,4.0073,4.8623,140.211,16.8761
002252.SZ,Q3 FY2017,6.0025,1.6322,1.861,2.3152,141.9719,16.3049
002252.SZ,Q4 FY2017,4.6013,0.5138,-0.8343,-1.068,144.5542,19.7527
002252.SZ,Q1 FY2018,3.1749,-0.6373,-5.6797,-6.91,136.1284,17.8495
002252.SZ,Q2 FY2018,6.4327,1.5217,-1.3499,-1.5946,134.1985,18.3599
002252.SZ,Q3 FY2018,4.4827,1.2967,-3.9289,-4.4479,115.522,4.1614
002252.SZ,Q4 FY2018,3.952,0.4438,-2.051,-2.2794,113.8734,4.9518
002252.SZ,Q1 FY2019,5.8466,1.2182,1.9916,2.178,114.3032,3.2036
002252.SZ,Q2 FY2019,7.1246,2.3202,1.7352,1.9388,116.4503,3.4906
002252.SZ,Q3 FY2019,6.1865,2.7654,1.6962,1.931,118.1123,3.2972
002252.SZ,Q4 FY2019,6.6921,2.4231,0.0169,0.0114,118.5305,3.6195
002252.SZ,Q1 FY2020,7.3188,5.0822,1.701,3.0906,253.9701,3.3768
002252.SZ,Q2 FY2020,5.7743,0.3915,1.5315,3.8481,257.1788,3.3974
002252.SZ,Q3 FY2020,7.2875,1.6785,1.5583,3.9851,261.1205,2.8054
002252.SZ,Q4 FY2020,7.2362,4.5362,0.8956,2.262,254.938,3.6374
002236.SZ,Q1 FY2016,17.8273,-7.1808,3.2875,2.1442,110.406,42.9042
002236.SZ,Q2 FY2016,31.6702,0.5234,7.2116,4.9595,118.8399,45.9075
002236.SZ,Q3 FY2016,30.1889,-1.2734,4.9322,3.5516,129.3207,52.5762
002236.SZ,Q4 FY2016,53.6046,12.6381,9.6166,7.4463,153.664,69.4061
002236.SZ,Q1 FY2017,26.4861,-13.8423,3.4215,2.7602,148.872,61.5814
002236.SZ,Q2 FY2017,48.1605,4.6282,7.911,7.0381,169.9799,78.1959
002236.SZ,Q3 FY2017,42.5863,-2.2029,4.962,4.6408,188.8879,92.3177
002236.SZ,Q4 FY2017,71.2116,20.5592,9.3437,9.3288,213.3348,107.4025
002236.SZ,Q1 FY2018,36.1765,-12.863,2.7835,2.9639,208.8198,99.8242
002236.SZ,Q2 FY2018,61.9639,1.8994,7.2333,7.9238,222.2706,110.8965
002236.SZ,Q3 FY2018,52.1669,-5.7062,4.2968,4.8738,234.152,117.5307
002236.SZ,Q4 FY2018,86.3496,26.2229,8.0256,10.1845,263.506,134.4733
002236.SZ,Q1 FY2019,43.4792,-17.2849,2.4703,3.0542,252.4975,119.6518
002236.SZ,Q2 FY2019,64.5865,8.5802,6.9494,8.9924,274.2753,135.7402
002236.SZ,Q3 FY2019,56.2167,3.3223,4.6119,6.2582,279.2015,135.0663
002236.SZ,Q4 FY2019,97.212,21.3884,8.8051,13.3038,295.6465,135.8848
002236.SZ,Q1 FY2020,35.0156,-11.9052,2.01,3.0913,283.8845,120.7082
002236.SZ,Q2 FY2020,63.3677,10.8359,6.373,10.616,295.5028,121.627
002236.SZ,Q3 FY2020,63.2788,13.7488,8.1988,14.4795,325.55,136.4242
002236.SZ,Q4 FY2020,102.9976,31.3358,5.6275,11.1656,365.9503,163.9139
002241.SZ,Q1 FY2016,26.8876,0.4995,2.0737,1.9421,181.8912,84.7613
002241.SZ,Q2 FY2016,38.5634,3.9253,2.862,2.6857,202.9019,104.8524
002241.SZ,Q3 FY2016,60.5977,-0.3815,5.6174,5.5078,233.7734,130.2547
002241.SZ,Q4 FY2016,66.8294,18.649,5.821,5.9538,229.1209,120.6366
002241.SZ,Q1 FY2017,45.2592,3.5702,2.7111,2.8795,235.1491,123.017
002241.SZ,Q2 FY2017,54.4801,11.5505,3.3697,4.1861,248.4588,111.6442
002241.SZ,Q3 FY2017,72.8611,-1.5875,4.7714,6.6351,261.3674,119.0202
002241.SZ,Q4 FY2017,82.7669,21.7768,5.174,7.3668,265.7059,116.5312
002241.SZ,Q1 FY2018,40.4574,7.4237,1.2272,1.8109,249.1777,98.4573
002241.SZ,Q2 FY2018,43.8062,1.956,1.7372,2.5183,263.1349,113.1792
002241.SZ,Q3 FY2018,70.215,-3.649,2.7047,4.1018,300.3442,146.2428
002241.SZ,Q4 FY2018,83.0272,17.0334,0.0753,0.0138,297.4246,145.5271
002241.SZ,Q1 FY2019,57.0549,5.235,1.3272,2.0336,287.885,133.7644
002241.SZ,Q2 FY2019,78.703,15.1166,2.0785,3.1998,309.2478,155.1355
002241.SZ,Q3 FY2019,105.5861,10.7329,2.944,4.6122,335.085,176.1298
002241.SZ,Q4 FY2019,110.134,23.4298,1.8463,2.9457,346.603,185.311
002241.SZ,Q1 FY2020,64.7402,3.9837,1.8368,2.9409,342.4668,183.0597
002241.SZ,Q2 FY2020,90.99,4.9972,2.9972,4.867,410.1951,244.4414
002241.SZ,Q3 FY2020,191.5733,18.097,7.179,12.3541,498.7362,319.8311
002241.SZ,Q4 FY2020,230.1239,49.7446,4.4329,8.3568,491.1783,293.8416
002294.SZ,Q1 FY2016,9.1516,3.0702,7.5048,3.5761,57.5239,6.9987
002294.SZ,Q2 FY2016,9.7662,3.6815,7.0087,3.3491,57.9089,10.3052
002294.SZ,Q3 FY2016,9.3752,4.4065,7.1496,3.4356,61.9439,10.721
002294.SZ,Q4 FY2016,10.042,3.1899,6.8876,3.5396,65.3414,10.7407
002294.SZ,Q1 FY2017,9.7221,4.2954,6.7846,3.7268,68.4302,10.1101
002294.SZ,Q2 FY2017,10.6247,3.1753,6.3834,3.5073,61.0567,6.5795
002294.SZ,Q3 FY2017,10.6739,3.3975,6.5688,3.6025,65.1551,7.0961
002294.SZ,Q4 FY2017,10.5171,3.7091,6.0808,3.5322,68.6438,7.0586
002294.SZ,Q1 FY2018,11.2639,3.0827,6.6356,4.1146,71.6901,6.0225
002294.SZ,Q2 FY2018,11.4071,2.6085,6.0047,3.7667,66.5943,5.5123
002294.SZ,Q3 FY2018,12.6801,5.5441,5.8235,3.5919,75.7671,10.5975
002294.SZ,Q4 FY2018,11.1677,2.1713,4.7304,3.0726,79.048,10.336
002294.SZ,Q1 FY2019,11.8851,4.4254,4.7142,3.2002,81.0306,9.119
002294.SZ,Q2 FY2019,11.6751,3.846,4.6277,3.102,76.774,10.1237
002294.SZ,Q3 FY2019,12.0816,4.3519,1.298,0.603,78.4294,11.1479
002294.SZ,Q4 FY2019,9.0629,2.4431,-0.0267,-0.0867,77.333,10.6692
002294.SZ,Q1 FY2020,8.6604,6.1573,2.3097,1.4922,80.2597,13.4298
002294.SZ,Q2 FY2020,6.6974,4.7895,0.7602,0.4319,72.827,14.6815
002294.SZ,Q3 FY2020,5.9843,0.6891,1.23,0.6894,71.357,12.6827
002294.SZ,Q4 FY2020,6.0435,2.1073,-3.658,-2.1122,69.185,13.2684
002353.SZ,Q1 FY2016,5.8463,0.0848,0.7397,52.2699,103.2065,22.754
002353.SZ,Q2 FY2016,7.5146,1.6781,0.6318,44.9498,101.2935,20.7829
002353.SZ,Q3 FY2016,5.2238,0.174,-0.0299,0.586,101.1739,20.7864
002353.SZ,Q4 FY2016,9.7536,1.5272,0.2014,22.0917,100.587,19.9379
002353.SZ,Q1 FY2017,6.2516,-0.0133,0.2941,24.8234,100.9451,20.0149
002353.SZ,Q2 FY2017,6.7459,1.7104,0.0918,7.7585,102.2856,21.6144
002353.SZ,Q3 FY2017,7.4878,1.0236,0.2338,18.2536,100.5824,19.4789
002353.SZ,Q4 FY2017,11.3854,1.7189,0.2398,24.8876,103.777,21.9115
002353.SZ,Q1 FY2018,7.7628,0.7928,0.4218,36.7299,104.5303,22.6463
002353.SZ,Q2 FY2018,9.4569,-1.3129,1.9067,155.5376,107.7557,25.461
002353.SZ,Q3 FY2018,11.7729,-0.5491,2.1836,184.0279,113.6041,29.1921
002353.SZ,Q4 FY2018,16.8983,1.5163,3.039,259.1338,119.1695,32.5088
002353.SZ,Q1 FY2019,10.1166,-5.1188,1.3006,116.3128,123.8033,35.9358
002353.SZ,Q2 FY2019,15.6678,-4.0147,4.482,394.8189,133.4016,42.2144
002353.SZ,Q3 FY2019,16.6207,0.0481,4.4649,409.066,143.7185,48.3343
002353.SZ,Q4 FY2019,26.8491,11.4169,4.7858,472.1584,165.194,64.7944
002353.SZ,Q1 FY2020,13.5404,-6.1946,2.2736,224.751,164.2365,63.06
002353.SZ,Q2 FY2020,19.6345,0.6498,4.6591,476.035,176.1335,71.8131
002353.SZ,Q3 FY2020,21.0672,-4.5019,4.1217,429.6405,179.1566,71.2072
002353.SZ,Q4 FY2020,28.7075,13.1931,5.3321,591.6485,188.1032,74.3643
002385.SZ,Q1 FY2016,32.7661,-5.3713,1.583,1.4193,134.8793,40.7862
002385.SZ,Q2 FY2016,41.1014,3.2582,2.6271,2.3417,143.1999,48.0426
002385.SZ,Q3 FY2016,44.3602,1.3902,2.559,2.2132,147.9687,51.8051
002385.SZ,Q4 FY2016,50.1816,7.1468,3.1578,3.3841,152.5818,52.3001
002385.SZ,Q1 FY2017,39.5961,-5.8824,2.0736,2.1575,155.3265,55.4704
002385.SZ,Q2 FY2017,44.2518,1.9228,3.5612,3.3217,157.2734,55.9303
002385.SZ,Q3 FY2017,50.0045,3.3833,3.2999,3.1419,168.8616,64.205
002385.SZ,Q4 FY2017,53.565,7.7265,4.2745,4.5602,192.5782,74.9057
002385.SZ,Q1 FY2018,46.0139,-7.3603,1.7528,1.9929,191.9763,71.9418
002385.SZ,Q2 FY2018,44.7199,1.3877,-0.7552,-1.147,189.9348,80.4267
002385.SZ,Q3 FY2018,51.4487,8.8955,3.3703,3.3562,195.1049,85.0396
002385.SZ,Q4 FY2018,50.8383,7.7517,0.6695,0.6576,180.9572,73.8137
002385.SZ,Q1 FY2019,40.5749,-2.3447,-0.3976,-0.5444,174.7413,67.8978
002385.SZ,Q2 FY2019,40.8466,2.4193,0.737,0.724,181.6668,68.6963
002385.SZ,Q3 FY2019,40.8133,7.9907,2.6844,3.0592,183.6967,68.3921
002385.SZ,Q4 FY2019,43.5443,9.8057,2.0949,2.9697,189.0415,74.4093
002385.SZ,Q1 FY2020,40.812,-0.7505,4.5167,5.6995,203.3192,82.8127
002385.SZ,Q2 FY2020,49.1053,5.9394,4.1709,5.6673,209.8451,94.1301
002385.SZ,Q3 FY2020,62.7473,6.7345,5.748,7.9458,226.3811,101.952
002385.SZ,Q4 FY2020,75.4741,6.6409,4.3871,6.4202,240.4175,110.0491
002304.SZ,Q1 FY2016,68.4301,25.1611,10.1634,24.5605,355.952,101.9766
002304.SZ,Q2 FY2016,33.5059,3.2784,3.9469,9.6339,324.145,87.6415
002304.SZ,Q3 FY2016,44.7348,26.6651,5.8111,14.0329,353.4021,102.8637
002304.SZ,Q4 FY2016,25.1603,18.9459,3.8657,9.8219,388.0406,127.6708
002304.SZ,Q1 FY2017,75.8858,11.7037,10.0019,27.3762,388.2349,100.445
002304.SZ,Q2 FY2017,39.4191,-2.9404,4.1923,11.625,360.6759,92.9193
002304.SZ,Q3 FY2017,53.4783,34.1305,6.0558,16.7319,395.5368,111.0488
002304.SZ,Q4 FY2017,30.3962,25.9378,3.6062,10.4548,432.5814,137.6327
002304.SZ,Q1 FY2018,95.3759,18.9176,11.1235,34.7592,443.6392,114.1558
002304.SZ,Q2 FY2018,50.0499,-2.3299,4.8147,15.2954,413.0439,107.4293
002304.SZ,Q3 FY2018,64.2308,42.1571,6.437,20.3409,451.7847,125.8939
002304.SZ,Q4 FY2018,31.9414,31.8228,3.2495,10.7578,495.6377,159.3925
002304.SZ,Q1 FY2019,108.8963,1.2297,11.2517,40.2517,496.9116,118.8232
002304.SZ,Q2 FY2019,51.0895,-6.3303,4.3039,15.5972,452.859,105.9241
002304.SZ,Q3 FY2019,50.9915,22.2945,4.4083,15.6741,462.9693,100.3688
002304.SZ,Q4 FY2019,20.2874,50.7851,0.6498,2.3378,534.5504,169.6349
002304.SZ,Q1 FY2020,92.6817,-3.2887,10.4611,40.0345,520.9617,121.0606
002304.SZ,Q2 FY2020,41.6034,-24.0451,3.6449,13.9833,460.7796,93.5165
002304.SZ,Q3 FY2020,54.8513,22.8933,4.7641,17.8683,479.0324,97.3196
002304.SZ,Q4 FY2020,21.8742,44.2284,0.7735,2.9599,538.6626,153.9661
002399.SZ,Q1 FY2016,6.7132,57.3068,2.3011,1.9207,116.0216,32.2627
002399.SZ,Q2 FY2016,5.1855,65.5513,0.806,0.6348,114.9515,35.6991
002399.SZ,Q3 FY2016,4.5323,163.4814,0.5406,0.4219,116.7081,35.994
002399.SZ,Q4 FY2016,6.1784,59.7328,1.1667,0.8838,129.1359,48.2505
002399.SZ,Q1 FY2017,4.5564,-63.0508,-0.1513,-0.1455,129.6809,48.5423
002399.SZ,Q2 FY2017,5.944,-109.8795,0.2517,0.1576,127.7713,51.4312
002399.SZ,Q3 FY2017,7.3823,-214.539,0.5993,0.431,131.2358,54.7716
002399.SZ,Q4 FY2017,8.8194,-19.6476,1.0423,0.7388,142.0886,61.5509
002399.SZ,Q1 FY2018,7.9806,-48.226,0.5572,0.3193,130.2121,54.336
002399.SZ,Q2 FY2018,12.0629,124.0197,2.3418,1.6951,131.9731,54.7531
002399.SZ,Q3 FY2018,11.2369,418.462,3.0692,2.0243,135.4126,76.2154
002399.SZ,Q4 FY2018,14.8296,173.6136,2.7774,1.6324,138.4428,75.6795
002399.SZ,Q1 FY2019,10.2312,-138.1806,7.9961,4.9455,134.4322,67.0323
002399.SZ,Q2 FY2019,11.0576,-48.2474,0.5973,0.3863,140.1225,73.1804
002399.SZ,Q3 FY2019,10.1015,34.9729,1.8635,1.234,148.0744,78.4793
002399.SZ,Q4 FY2019,14.8563,-76.1466,5.4729,3.8697,153.5195,78.8007
002399.SZ,Q1 FY2020,14.0231,-218.0591,3.4024,2.5466,160.5179,81.9271
002399.SZ,Q2 FY2020,12.5689,-27.4891,4.2274,3.2461,165.851,87.1078
002399.SZ,Q3 FY2020,8.8328,115.6971,1.3423,1.2716,185.1274,71.4143
002399.SZ,Q4 FY2020,17.896,167.1347,2.7661,3.1521,190.259,73.3691
002410.SZ,Q1 FY2016,2.3837,-1.4259,1.5525,0.4335,29.9476,1.8708
002410.SZ,Q2 FY2016,7.8229,-0.0977,4.0015,1.158,28.309,1.9899
002410.SZ,Q3 FY2016,12.5713,0.9832,8.3531,2.4047,29.7109,2.2058
002410.SZ,Q4 FY2016,20.2955,5.1823,14.848,4.3754,44.9109,14.6956
002410.SZ,Q1 FY2017,3.1086,-1.202,1.835,0.5277,44.3148,13.5893
002410.SZ,Q2 FY2017,9.0061,-0.7755,4.9631,1.4472,41.9964,13.6444
002410.SZ,Q3 FY2017,14.094,0.348,9.7803,3.0366,43.3541,13.4779
002410.SZ,Q4 FY2017,23.3973,5.9558,15.6276,4.9406,48.8716,17.1047
002410.SZ,Q1 FY2018,3.328,-2.8594,1.8253,0.5283,48.1064,15.9647
002410.SZ,Q2 FY2018,10.5509,-2.7789,4.8982,1.3401,46.3475,16.6291
002410.SZ,Q3 FY2018,17.7801,-1.6877,9.4861,2.8767,50.0095,18.4443
002410.SZ,Q4 FY2018,28.6156,4.527,13.9919,4.3269,56.0575,23.2374
002410.SZ,Q1 FY2019,4.5732,-2.3829,1.7208,0.6432,54.5022,21.0504
002410.SZ,Q2 FY2019,13.4798,-1.554,2.8792,0.9678,56.2255,25.1932
002410.SZ,Q3 FY2019,21.8301,-1.5201,5.0348,1.7273,63.4781,31.4801
002410.SZ,Q4 FY2019,34.6415,6.4092,7.2759,2.5458,61.6732,28.1822
002410.SZ,Q1 FY2020,5.4795,-0.1908,1.5902,0.5965,59.3378,24.5428
002410.SZ,Q2 FY2020,15.7924,5.8965,2.7846,1.5097,86.3998,24.866
002410.SZ,Q3 FY2020,25.4481,10.2369,5.0799,2.6039,80.5323,21.8256
002410.SZ,Q4 FY2020,39.4708,18.7613,6.8322,3.8137,95.471,29.8929
002375.SZ,Q1 FY2016,19.056,-10.1407,1.499,104.0029,170.3254,97.1363
002375.SZ,Q2 FY2016,21.3396,2.212,0.7718,58.7575,171.5101,98.6462
002375.SZ,Q3 FY2016,19.3866,-0.6254,1.5292,116.4216,170.4314,96.4033
002375.SZ,Q4 FY2016,29.5864,10.0967,0.7259,58.6868,187.2378,112.5908
002375.SZ,Q1 FY2017,16.0433,-8.8308,1.0265,76.5376,177.0353,101.6229
002375.SZ,Q2 FY2017,24.5381,2.9723,1.4247,104.6155,189.1887,113.2227
002375.SZ,Q3 FY2017,21.8169,-0.96,1.6849,128.2817,185.0148,107.8456
002375.SZ,Q4 FY2017,28.2896,8.4067,0.7507,60.7801,199.3587,121.4976
002375.SZ,Q1 FY2018,18.6946,-8.6496,1.0996,80.4553,187.5979,108.8902
002375.SZ,Q2 FY2018,23.4085,0.5186,1.5625,125.5792,199.2598,119.6364
002375.SZ,Q3 FY2018,23.0606,-2.8386,1.4328,113.292,201.3126,120.5564
002375.SZ,Q4 FY2018,26.8311,9.6864,0.727,54.0512,209.1602,127.9432
002375.SZ,Q1 FY2019,19.6854,-6.455,1.0668,82.8749,195.1779,115.2819
002375.SZ,Q2 FY2019,27.5744,2.4347,1.3274,108.5923,208.4342,127.9444
002375.SZ,Q3 FY2019,27.8663,-2.6778,1.4156,118.3581,207.9095,126.2366
002375.SZ,Q4 FY2019,32.7303,10.9837,1.6041,132.4447,216.3013,133.6168
002375.SZ,Q1 FY2020,14.7693,-10.4326,0.6848,52.1779,205.0778,121.971
002375.SZ,Q2 FY2020,24.0402,-0.1669,0.8271,73.1907,206.0666,122.6592
002375.SZ,Q3 FY2020,30.651,1.4771,1.5176,130.641,208.33,123.6163
